Summary,,,,,,,,,,,,,,,,,,,
PartnerId,PartnerName,PartnerBillableAccountId,CustomerCompanyName,InvoiceNumber,ChargeStartDate,ChargeEndDate,ServiceName,ServiceType,Region,Sku,DetailLineItemId,ConsumedQuantity,IncludedQuantity,OverageQuantity,ListPrice,Currency,ChargeType,BillingCycleType,Unit
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium SSD Managed Disks,US East,SFDC-00749,1,3.61536,0,3.61536,16.7535,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,US East,SFDC-00750,1,0.002976,0,0.002976,0.0478,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Bandwidth,,Zone 1,SFDC-00751,1,622.986628,5,617.986628,0.074,USD,Assess usage fee for current cycle,Monthly,1 GB
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Network,IP Addresses,,SFDC-00752,1,4240,0,4240,0.0031,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-00753,1,0.007411,0,0.007411,0.0383,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Azure Site Recovery,,,SFDC-00754,1,3.99999696,0,3.99999696,21.25,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Backup,,,SFDC-00755,1,1.99999848,0,1.99999848,8.5,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv2/DSv2 Series Windows,US East 2,SFDC-00756,1,745.966706,0,745.966706,0.0995,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv2/DSv2 Series,US East 2,SFDC-00757,1,746.983353,0,746.983353,0.3893,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-00758,1,0.0001,0,0.0001,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-00759,1,377.7729,0,377.7729,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-00760,1,258.250467,0,258.250467,0.0383,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-00761,1,18.0442,0,18.0442,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-00762,1,18.0311,0,18.0311,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-00763,1,186.2167,0,186.2167,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-00764,1,35.8076,0,35.8076,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-00765,1,8.9268,0,8.9268,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-00766,1,105.4253,0,105.4253,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-00767,1,8.9273,0,8.9273,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-00768,1,0.0006,0,0.0006,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US East 2,SFDC-00769,1,0.999936,0,0.999936,2.5568,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,,SFDC-00770,1,914.4435,0,914.4435,0.0004,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US East 2,SFDC-00771,1,0.999936,0,0.999936,5.0048,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Ev3/ESv3 Series Windows,US East 2,SFDC-00772,1,1492.98335,0,1492.98335,0.1913,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob v2,US East 2,SFDC-00773,1,26.7796,0,26.7796,0.0004,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob v2,US East 2,SFDC-00774,1,26.7816,0,26.7816,0.0004,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob v2,US East 2,SFDC-00775,1,9.148644,0,9.148644,0.0383,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Backup,,,SFDC-00776,1,1205.58723,0,1205.58723,0.0381,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard SSD Managed Disks,US East 2,SFDC-00777,1,4.99968,0,4.99968,2.04,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard SSD Managed Disks,US East 2,SFDC-00778,1,11.999232,0,11.999232,8.16,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Azure Monitor,,,SFDC-00779,1,0.77016357,0,0.77016357,1.275,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-00780,1,31.3972,0,31.3972,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-00781,1,31.2434,0,31.2434,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-00782,1,1.3704,0,1.3704,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-00783,1,62.4861,0,62.4861,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-00784,1,62.4869,0,62.4869,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,EU North,SFDC-00785,1,147.610344,0,147.610344,0.0425,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Backup,,,SFDC-00786,1,586.662903,0,586.662903,0.0381,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard SSD Managed Disks,EU North,SFDC-00787,1,1.999872,0,1.999872,8.16,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard SSD Managed Disks,,SFDC-00788,1,723.208,0,723.208,0.0017,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Security Center,,,SFDC-00789,1,5215,0,5215,0.017,USD,Assess usage fee for current cycle,Monthly,1/Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium SSD Managed Disks,EU North,SFDC-00790,1,5.999616,0,5.999616,16.7535,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Advanced Threat Protection,Storage,,SFDC-00791,1,574.53,0,574.53,0.017,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tiered Block Blob,EU North,SFDC-00792,1,2.718576,0,2.718576,0.0085,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,F/FS Series Windows,EU North,SFDC-00793,1,2976.9001,0,2976.9001,0.6936,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Ev3/ESv3 Series Windows,EU North,SFDC-00794,1,743.950019,0,743.950019,1.5844,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv3/DSv3 Series Windows,EU North,SFDC-00795,1,744.966706,0,744.966706,0.1692,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,BS Series Windows,EU North,SFDC-00796,1,743.916705,0,743.916705,0.0456,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium SSD Managed Disks,EU North,SFDC-00797,1,0.999936,0,0.999936,114.8945,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium SSD Managed Disks,EU North,SFDC-00798,1,1.999872,0,1.999872,32.3103,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium SSD Managed Disks,EU North,SFDC-00799,1,1.999872,0,1.999872,62.237,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium SSD Managed Disks,EU North,SFDC-00800,1,16.099039,0,16.099039,0.1122,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-00801,1,0.001488,0,0.001488,0.0383,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-00802,1,0.005952,0,0.005952,0.0383,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-00803,1,0.9082,0,0.9082,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-00804,1,0.2465,0,0.2465,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-00805,1,0.7322,0,0.7322,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,,SFDC-00806,1,1362.1919,0,1362.1919,0.0004,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Network,Global Peering,Zone 1,SFDC-00807,1,0.03059,0,0.03059,0.0298,USD,Assess usage fee for current cycle,Monthly,1 GB
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Network,Global Peering,Zone 1,SFDC-00808,1,0.037232,0,0.037232,0.0298,USD,Assess usage fee for current cycle,Monthly,1 GB
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard SSD Managed Disks,US North Central,SFDC-00809,1,4.99968,0,4.99968,8.16,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard SSD Managed Disks,,SFDC-00810,1,3024.1536,0,3024.1536,0.0017,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv2/DSv2 Series Windows,US North Central,SFDC-00811,1,2977.73359,0,2977.73359,0.1071,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv2/DSv2 Series Windows,US North Central,SFDC-00812,1,1249.43364,0,1249.43364,0.4284,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US North Central,SFDC-00813,1,1.677312,0,1.677312,5.0048,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US North Central,SFDC-00814,1,1.999872,0,1.999872,1.3056,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-00815,1,322.7272,0,322.7272,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-00816,1,1.4719,0,1.4719,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-00817,1,0.0566,0,0.0566,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-00818,1,0.01447,0,0.01447,0.0383,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-00819,1,17.0557,0,17.0557,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-00820,1,0.003502,0,0.003502,0.0638,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,General Block Blob,,SFDC-00821,1,17.0832,0,17.0832,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-00822,1,1.854,0,1.854,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-00823,1,2.6829,0,2.6829,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,AU East,SFDC-00824,1,0.013482,0,0.013482,0.0421,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-00825,1,32.2572,0,32.2572,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-00826,1,0.0028,0,0.0028,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-00827,1,1.854,0,1.854,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-00828,1,32.2582,0,32.2582,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-00829,1,0.0028,0,0.0028,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Advanced Data Security,SQL Database,,SFDC-00830,1,2.00134424,0,2.00134424,12.75,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Network,Global Peering,Zone 2,SFDC-00831,1,13.512278,0,13.512278,0.0765,USD,Assess usage fee for current cycle,Monthly,1 GB
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Network,Global Peering,Zone 2,SFDC-00832,1,6.205958,0,6.205958,0.0765,USD,Assess usage fee for current cycle,Monthly,1 GB
